,url,year
12914,4d7255ca9b2659623.tempsite.link,0
12915,fasturbia53.com,0
12916,support-paxful.com,0
12917,gdr02-supports-account-security-card-amazon.info,0
12918,secure.runescape.com-ha.ru,0
12919,www.fooyg.com,0
12920,finesta.co.id,9
12921,72a4dc9c42f7.godaddysites.com,0
12922,access.banque-atlantique.org,1
12923,encino-24hour-plumber.com,2
12924,www.couttstrustcreditunion.co.uk,0
12925,couttstrustcreditunion.co.uk,0
12926,dawnferrentinosystems.com,6
12927,danhinz.org,0
12928,bebebapu.com,0
12929,www.cedemex.cl,1
12930,www.skilesmountains.buzz,0
12931,picasonaturals.com,17
12932,www.possumgone.com.au,0
12933,www.pastelesgloriadelis.com.mx,1
12934,thaiahpa.com,17
12935,www.sign-retailers.com,0
12936,www.fresleitlie.com,0
12937,www.batu-permata.top,1
12938,www.attorneysecfirm.com,0
12939,webcindario0.dyndns.biz,0
12940,www.toquedsol.com,0
12941,testing.efacturacadena.com,0
12942,staleyelectrician.is-a-designer.com,0
12943,onedegreenorth.in,10
12944,not--equal.com,2
12945,docerom.ro,5
12946,nautiyachti.com,0
12947,hunter-ish.com,0
12948,fastfoodmenuprice.com,6
12949,eliasjohansson.se,3
12950,amazoze.tk,0
12951,amazoea.cf,0
12952,amazinggoodies.ca,1
12953,wpnewsy.info,1
12954,www.kiliksafertgc.com,0
12955,download.sada-group.com,0
12956,apple-id.siginin.no-idi9983.oasisministries.org.au,0
12957,doublelwindmills.com,0
12958,getupandthrivemaine.com,0
12959,cbhsncable.com,0
12960,dogtrainingnowofcharleston.net,0
12961,quiethardware.com,0
12962,zomelokaco.com,0
12963,creminplains.buzz,0
12964,highuptours.xyz,1
12965,app.correcaomodulo.com,0
12966,cbsnbase.com,0
12967,yetofarighaismjh.com,0
12968,www.malargent.com,0
12969,mail.paypal-restoreaccountaccess.com,0
12970,www.livingwagenyc.org,10
12971,appleid.dk-login-id-customer-found.bluedogtimberworks.com.au,0
12972,login-attverification-linkcpnel-domain.weebly.com,14
12973,sacitacard.000webhostapp.com,4
12974,onesharehttps.freeddns.org,5
12975,gfnewagh.com,0
12976,142-4-15-197.unifiedlayer.com,8
12977,sign-retailers.com,0
12978,cpanlm.tk,0
12979,transporte24-7.com,1
12980,oprmatrix.com,0
12981,rbc.sg,4
12982,iad2.co.il,0
12983,ronaldjamesgroup.co,0
12984,mountliberty.buzz,0
12985,balli.gr,0
12986,mail.maestraester.com,0
12987,mestalismans.com,0
12988,expeditions-of-e.com,4
12989,services.runescape.com-fr.cz,1
12990,leeleephoto.com,0
12991,www.picasonaturals.com,17
12992,supporttrack.org,0
12993,texastechuniversity.xyz,0
12994,www.posterwalker.com.sg,8
12995,nikhilkumark.com,2
12996,mosaiqshop.com,0
12997,www.boutui.com,0
12998,grp01.id.rakuten.co.jp.c3004581368163d17979f19e2f883eb004002317.info,0
12999,www.mes-de-ofertas-aproveitem.com,0
13000,account-self-verification-nabib.com,0
13001,www.poste.it-up.giize.com,3
13002,aszcsrz.000webhostapp.com,4
13003,namediv1.co.vu,0
13004,www.ecuadorparatodos.com.ve,0
13005,www.aluteams-dz.com,3
13006,sweettravel.it,13
13007,distrokid.email,0
13008,poste-it-up.blogspot.be,0
13009,playarprint.com,0
13010,jacksontn.buzz,0
13011,ecuadorparatodos.com.ve,0
13012,chase9o.com,0
13013,chase7x.com,0
13014,poste-it-up.blogspot.com,0
13015,malargent.com,0
13016,qasim.pk,0
13017,mail.mumbaishoulder.com,7
13018,chase65t.com,0
13019,servicenoticealert.tbrada.pw,3
13020,chase21i.com,0
13021,234market.com,2
13022,estclinic.ro,10
13023,www.locksmithnearmeinc.com,0
13024,34.65.228.232,0
13025,armfitness.am,0
13026,pierremarmores.com.br,0
13027,www.poste.it-update.myddns.rocks,3
13028,xxrbs-78900repairing-com.preview-domain.com,1
13029,info-kurier.com,0
13030,secure.runescape.com-cf.best,0
13031,host112.186-109-81.telecom.net.ar:8082,0
13032,accounts.thekrazybee.in,0
13033,inspayment12.club,0
13034,www.account-update.amazon.co.jp.d0b6e66fbcd5e2d8ccf9154f796029c349362db3.buzz,0
13035,semanadoconsumidormagaluizabussines1.com,0
13036,panelasmaravilhosasparacozinhar.com,0
13037,mg.letstow.com,0
13038,altersys.ru,17
13039,u8315573.ct.sendgrid.net,0
13040,promocao-consumidor.com,0
13041,att-login-pacbell-online-verification.weebly.com,14
13042,itibonusgratuito.ga,0
13043,itauativarempresas.com,0
13044,itaca20brasil-ga.umbler.net,6
13045,internet2.itau.appcomvcapp.centralajuda.com,0
13046,u626303789.ha003.t.justns.ru,6
13047,www.checkergift.com,0
13048,famefota.eu,0
13049,newlocal.ru,1
13050,bcpzonasegurasbeetas.com,0
13051,mibcp.vialmovilpe.com,0
13052,attserviceaom.webcindario.com,19
13053,injuredseriously.com,0
13054,zonasegvrape.viabcp-portal.com,0
13055,feltwaid.tk,0
13056,dofus-concours.com,0
13057,kurierdhl24.online,0
13058,reppowealthmas1972.blogspot.be,0
13059,reppowealthmas1972.blogspot.com,0
13060,asue-dot-work-document.appspot.com,0
13061,coralievoiziepackvideo.000webhostapp.com,4
13062,lgetesagplot1982.blogspot.be,0
13063,lgetesagplot1982.blogspot.com,0
13064,267017372342390-dot-eighth-bivouac-269419.appspot.com,0
13065,www.rapstar.com,0
13066,emenlause1987.blogspot.be,0
13067,emenlause1987.blogspot.com,0
13068,o-mazy.net,0
13069,nonctradwarfi1986.blogspot.be,0
13070,nonctradwarfi1986.blogspot.com,0
13071,andreflores.com.br,0
13072,limongi.adv.br,0
13073,cabellorcshop.com.br,0
13074,bcpzonaseguradbeta.com,0
13075,ingenieriaet.com,1
13076,cdxpplas.webcindario.com,19
13077,inicio-de-sesion.com,0
13078,twebunarba1974.blogspot.be,0
13079,twebunarba1974.blogspot.com,0
13080,claschirephpoi1983.blogspot.com,0
13081,claschirephpoi1983.blogspot.be,0
13082,att-help.org,0
13083,fusstinglectho1987.blogspot.com,0
13084,fusstinglectho1987.blogspot.be,0
13085,paleoexplained.com,0
13086,bronseltiren1971.blogspot.com,0
13087,bronseltiren1971.blogspot.be,0
13088,anpisrievie1976.blogspot.cz,0
13089,anpisrievie1976.blogspot.com,0
13090,217.69.15.213,0
13091,lan-ofun.firebaseapp.com,0
13092,i3yql.weblium.site,0
13093,vodafone.auth43.com,0
13094,daytonkyx.buzz,0
13095,www.gulfstarsauto.com,21
13096,www.takekerr.com,5
13097,itemspubgm.com,0
13098,www.nossasmilhas.com.br,0
13099,bcpzonasegurabeta.me,0
13100,worldbestattnetupdates.weebly.com,14
13101,namediv2.co.vu,0
13102,ie.monclernorway.com,0
13103,snakinagar1975.blogspot.be,0
13104,snakinagar1975.blogspot.com,0
13105,rinsxonancei1984.blogspot.be,0
13106,rinsxonancei1984.blogspot.com,0
13107,etu4tdf-accountable-dingo.mybluemix.net,0
13108,logredirectdhl.duckdns.org,0
13109,upvesdige1975.blogspot.be,0
13110,upvesdige1975.blogspot.com,0
13111,707187180838056-dot-hol-kvd-may.appspot.com,0
13112,rbcroyalbankv.com,0
13113,bancolombeact.webcindario.com,0
13114,0i.is,0
13115,sexshop-vsochi.ru,3
13116,app-bill3.com,0
13117,estomedic.com,0
13118,shop-adler.ru,4
13119,www.wilmingtonpaving.com,0
13120,paveguard.ae,0
13121,shelbyvillez.buzz,0
13122,www.cpmi.com.br,0
13123,finalomar.bid,0
13124,winderwaterproofingmoldremoval.com,0
13125,mail.myphonereviews.com,2
13126,carpetsplendor.com,13
13127,digitalthinkbd.com,1
13128,sport81.ml,0
13129,m.genovesevanderhoof.com,0
13130,webkad.ca,1
13131,mojapaczka24.net,0
13132,131187547-758969404492316567.preview.editmysite.com,21
13133,thecharcuterieto.com,1
13134,alergiaalpolen.com,7
13135,cj03905.tmweb.ru,14
13136,video-de-fc-vimeo-youtube-dailymotion.000webhostapp.com,4
13137,aviewfromtheridge.com,0
13138,jennetteproperties.com,0
13139,www.exinvilproduc.com,0
13140,angletwelve.ipq.co,10
13141,fectedswunks-55.com,0
13142,dev.seekrefuge.net,0
13143,itau-descontao2020.000webhostapp.com,4
13144,burmamotorcycletours.com,0
13145,dvla.co.uk-refund-form-feb28.info,0
13146,secure-ssl-cdn.com,4
13147,academiadomontador.com.br,0
13148,aidatincebinde.com,0
13149,ec2-52-90-44-62.compute-1.amazonaws.com,0
13150,natwest-update.com,0
13151,prywatne-zdjecia.pl,0
13152,hmrmrc.com,0
13153,mobile-personallite30hrs.com,0
13154,moduloitauempresarial.com,0
13155,vkinndex.webservis.ru,20
13156,vkfeart.hop.ru,20
13157,vconlakte.hop.ru,20
13158,n70730pe.beget.tech,4
13159,c70124iw.beget.tech,4
13160,bdee.kl.com.ua,0
13161,freepubgmobileuc.kl.com.ua,0
13162,hackerdedsec.zzz.com.ua,0
13163,serverlink.ga,0
13164,vk0ntaktevk00.000webhostapp.com,4
13165,arenda167007.000webhostapp.com,4
13166,vkid232901892.000webhostapp.com,4
13167,fleshy-city.000webhostapp.com,4
13168,t9g42v3a0t.atualizarcadastronettflix.com,0
13169,eatsol.com.ru,23
13170,michasiakurier.org,0
13171,dgrg.3508s.cn,1
13172,marketplace-88012453.com,0
13173,dpdoplata.com,0
13174,urdutips.com,6
13175,go4steel.in,10
13176,rackupgrade.asia,0
13177,hpindl.com,0
13178,sg3plvcpnl315075.prod.sin3.secureserver.net,22
13179,competespread53.com,0
13180,marss.cl,21
13181,ta-onlina.firebaseapp.com,0
13182,www.southtimesbd.com,0
13183,www.cassanya.com,16
13184,spectro.solarskyline.com,0
13185,paypal-secure-account.blogspot.si,13
13186,paypal-secure-account.blogspot.mk,0
13187,paypal-secure-account.blogspot.lt,0
13188,paypal-secure-account.blogspot.com.co,0
13189,paypal-secure-account.blogspot.com.by,0
13190,paypal-secure-account.blogspot.bg,0
13191,ofgrayson.cf,0
13192,astraleducation.com,0
13193,paypal-secure-account.blogspot.tw,0
13194,paypal-secure-account.blogspot.fr,0
13195,paypal-secure-account.blogspot.co.at,0
13196,www.moneysend.io,1
13197,secure.runescape.com-fb.best,0
13198,faderfaderfader.com,0
13199,paypal-secure-account.blogspot.com.tr,0
13200,www.yamong.net,0
13201,btdesign-projects.be,0
13202,cjnframe.com,0
13203,auone-id.com,0
13204,yaboets.hop.ru,20
13205,vkotankte.hop.ru,20
13206,www.seosprint.vipcentr.ru,20
13207,vkaktivations23.bos.ru,20
13208,karavella12.hop.ru,20
13209,ftp.warfacebonus.hop.ru,20
13210,likevsem.hop.ru,20
13211,checkvk.hop.ru,20
13212,joki.hop.ru,20
13213,lvk.hop.ru,20
13214,kama.hop.ru,20
13215,google.vipcentr.ru,20
13216,supportmail.webservis.ru,20
13217,vkweb.webservis.ru,20
13218,howprotectmypass.webservis.ru,20
13219,vkvzlomid.viptop.ru,20
13220,vcom.vipcentr.ru,20
13221,vki.vipcentr.ru,20
13222,golosavk.vipshop.ru,20
13223,nsp.vipshop.ru,20
13224,mailru.vipshop.ru,20
13225,jppost-afu.top,0
13226,estofadoscamboriu.com.br,0
13227,blokakunfb88.webnode.com,0
13228,wwwoutlookaunty2owa.blob.core.windows.net,0
13229,settingfb90.webnode.com,0
13230,bestchagne.ru,0
13231,dieentretenimento.com,0
13232,palmbeachbali.com,0
13233,www.centec-am.com.br,0
13234,santaremplay.com.br,0
13235,rdeditingjobs.com,0
13236,niagarahockey.com,0
13237,martingoyette.com,0
13238,s.captcha.com.co,0
13239,eh5ko.csb.app,0
13240,myafribusiness.com,2
13241,ricardo.passeios.tur.br,0
13242,vincentboy.com,11
13243,8ry3ak.info,0
13244,jobstree.in,2
13245,steadysharezoo.ga,0
13246,ngocok.dynamic-dns.net,20
13247,join.grub.whantaap.osb28snwpn2usbo.xxx-wa.com,0
13248,joingrup.wa-sex.com,0
13249,www.verdehealthservices.com,0
13250,jornadapaulistadador.com.br,0
13251,labmss.com,0
13252,cliente.smsappps.com,0
13253,chase43n.com,0
13254,paypal-secure-account.blogspot.ro,0
13255,www.evoadministrador.com,0
13256,sotag.me,0
13257,paypal-secure-account.blogspot.lu,0
13258,paypal-secure-account.blogspot.kr,0
13259,paypal-secure-account.blogspot.jp,0
13260,paypal-secure-account.blogspot.it,0
13261,paypal-secure-account.blogspot.is,0
13262,paypal-secure-account.blogspot.gr,0
13263,paypal-secure-account.blogspot.fi,0
13264,paypal-secure-account.blogspot.co.za,0
13265,paypal-secure-account.blogspot.co.nz,0
13266,paypal-secure-account.blogspot.com.ng,0
13267,paypal-secure-account.blogspot.com.mt,0
13268,paypal-secure-account.blogspot.com.es,0
13269,paypal-secure-account.blogspot.com.br,0
13270,paypal-secure-account.blogspot.com.ar,0
13271,paypal-secure-account.blogspot.cl,0
13272,paypal-secure-account.blogspot.ch,0
13273,paypal-secure-account.blogspot.ae,0
13274,supernewsy-pl018.online,0
13275,chatwhatsapprecca.myvnc.com,0
13276,14.140.233.72,0
13277,brightbluebeetle.com,0
13278,web.mail.totalpackagingsolutions.cf,0
13279,validacao-online-gov-br.umbler.net,6
13280,supernewsy-pl845.online,0
13281,mpcnet.com.pl,16
13282,revente-materiel.com,1
13283,www.clinicaskin.cl,9
13284,chaseonline.onlineaccountverificationprocess.com.d.wbsprt.com,0
13285,www.allartistbooking.com,0
13286,allartistbooking.com,0
13287,trr20200303213641578.domtemporario.com.br,0
13288,www.nossasmilha.com,0
13289,airbnb-ch.long-term-service.com,0
13290,amazon.co.jp.havebreakfast.top,0
13291,adminatt0423.typeform.com,18
13292,northstaradvisorygroup.com,0
13293,kvkrwd.org,8
13294,swq23d.joomla.com,0
13295,www.officiels-dofus.com,0
13296,luizafestivaloff.black,0
13297,iticontatobonus.gq,0
13298,joint.co.il,0
13299,posta-lote.web.app,1
13300,support-it-online.cf,0
13301,americaexpere.com,0
13302,gbrecords.london,0
13303,bedbomport.ml,0
13304,confirm.worldwidedecisionteam.co,1
13305,yeniigirisadresii.blogspot.com.ar,0
13306,ios-w69w-techinga.blogspot.cz,0
13307,ios-w69w-techinga.blogspot.com.br,0
13308,ios-w69w-techinga.blogspot.ro,0
13309,yeniigirisadresii.blogspot.sg,0
13310,ogamestar.com,0
13311,yeniigirisadresii.blogspot.co.il,0
13312,ios-w69w-techinga.blogspot.co.il,0
13313,272101.com,5
13314,yeniigirisadresii.blogspot.no,0
13315,bons-seins.com,15
13316,yeniigirisadresii.blogspot.fr,0
13317,vns323.com,0
13318,yeniigirisadresii.blogspot.com,0
13319,yeniigirisadresii.blogspot.hk,0
13320,dunhuangcaihui.com,7
13321,www.marktplaats.nl.bxmsy.com,0
13322,amazon.co.jp.996wrheaj88sr74kjs74r86k7865r677ks856ert6866s4y678678ryt6j9ert.monster,0
13323,owa7744.moonfruit.com,21
13324,vqwpx.weblium.site,0
13325,nafone-loce.firebaseapp.com,0
13326,www.alfatoscana.it,19
13327,identifiez-vous-pour-continuezfra.yolasite.com,0
13328,bille-ocare.firebaseapp.com,0
13329,dena-locin.web.app,1
13330,028f2i786464jhed6465ehuu674.blogspot.ba,0
13331,ios-w69w-techinga.blogspot.sg,0
13332,netrak-karton.blogspot.si,13
13333,boc-00.blogspot.al,0
13334,boc-00.blogspot.co.id,0
13335,ios-w69w-techinga.blogspot.gr,0
13336,waiting-pages.blogspot.co.il,0
13337,siud33.blogspot.sn,0
13338,028f2i786464jhed6465ehuu674.blogspot.is,0
13339,redirection-vrf-acc-number80769019067.blogspot.ca,0
13340,everythingtoknows.com,0
13341,royalfinancebank.com,1
13342,catrinamagica.com,2
13343,37799e.com,0
13344,aiy8.cn,3
13345,boc-00.blogspot.pe,0
13346,siud33.blogspot.lu,0
13347,vns7838.com,5
13348,boc-00.blogspot.md,0
13349,waiting-pages.blogspot.com.es,0
13350,7s5w.live,0
13351,relianceonl.com,0
13352,vip37799.com,0
13353,107362382729537-dot-vui-egd-lhs.appspot.com,0
13354,itau.sytes.net:422,0
13355,appviagespontosbr.com,0
13356,applimites.me,0
13357,developer-ch.joomla.com,0
13358,www.tinyurl.com,18
13359,www.itaucheckinsmssecurity.com,0
13360,dekmotors.com,4
13361,ctara.org,7
13362,creditdep.ru,6
13363,555365f.com,0
13364,waiting-pages.blogspot.kr,0
13365,siud33.blogspot.com.by,0
13366,boc-00.blogspot.sn,0
13367,siud33.blogspot.mk,0
13368,boc-00.blogspot.lu,0
13369,you-need-waiting.blogspot.hk,0
13370,siud33.blogspot.com.eg,0
13371,waiting-pages.blogspot.com.mt,0
13372,netrak-karton.blogspot.rs,0
13373,siud33.blogspot.com.tr,0
13374,algosolutions.com,20
13375,waiting-pages.blogspot.se,0
13376,00324il.moonfruit.com,0
13377,boc-00.blogspot.li,0
13378,waiting-pages.blogspot.no,0
13379,boc-00.blogspot.am,0
13380,siud33.blogspot.is,0
13381,es.monclershop.top,3
13382,pramahikvision-mail.net,0
13383,filltechusacom-my.sharepoint.com,22
13384,nxolpass.com,0
13385,portalhumildesonline.com,0
13386,explorepro.org,0
13387,being-in-contact.de,0
13388,m.facebook.com-check-7931586294.kranti-india.org,11
13389,singin.ebay.de.isapidll.ebch.club,0
13390,m.facebook.com-check-2841787167.kranti-india.org,0
13391,roralinktoto.loseyourip.com,3
13392,denniswigg.co.uk,14
13393,dlgroupqa.com,5
13394,yutility.com,0
13395,mmaainllouuingg.com,0
13396,johnnydecrecy.fr,2
13397,destaques-offer1.com,0
13398,clientportal.cb-cbnk.com,0
13399,csnnetralaya.com,0
13400,101.99.90.146,0
13401,guiadelas.com,0
13402,janainarodrigues.net,1
13403,newurgentordersref20200227.000webhostapp.com,4
13404,agelinomario.com,0
13405,webseapli.live,0
13406,masoudrahimi.ir,0
13407,5bee50c4612658407.temporary.link,1
13408,clientenu.com,0
13409,ypbudaya.sch.id,5
13410,colorful-address.000webhostapp.com,4
13411,onvrru.000webhostapp.com,4
13412,111543062606289-dot-o0o-yg8-f3d.appspot.com,0
13413,eastern-jealous-apricot.glitch.me,12
13414,alakurier.org,0
13415,paypal-verified--account-com.preview-domain.com,1
13416,network-fee3.com,0
13417,tabletop1.co.vu,0
13418,tabletop4.co.vu,0
13419,tabletop2.co.vu,0
13420,futureofiran.com,0
13421,linecould.club,0
13422,naute-pone.web.app,1
13423,0psgp.csb.app,0
13424,ncote-done.firebaseapp.com,0
13425,plantaseed.in,1
13426,free-accounts-generator.online,1
13427,sfahmedco.org,11
13428,mesdeliquidacaoaproveitem.com,0
13429,8leap.com,0
13430,ss565489516fcgnk.club,0
13431,vk0ntaktestik.000webhostapp.com,4
13432,paxtul-de.com,0
13433,icloud.com.app-auth.info,0
13434,originalodontologia.com.br,0
13435,www.myphonereviews.com,2
13436,sxmcigars.com,0
13437,dev.ucanews.com,0
13438,www.web-activeer.nl:443,0
13439,cravingsgoneclean.com,0
13440,wdestaques12.verao-de-ofertas.com,0
13441,seoaffdom.club,1
13442,arzcs.000webhostapp.com,4
13443,www.getplo.com,0
13444,www.amazonz.gq,0
13445,shophika.com,0
13446,sistemasmanta.com,0
13447,drjbsclinic.com,2
13448,beegale.com,0
13449,iticontatobonus.tk,0
13450,facebook.com-check-3134306713.kranti-india.org,11
13451,facebook.com-check-9175642621.kranti-india.org,0
13452,facebook.com-check-9216800536.kranti-india.org,11
13453,onecalltechs.com,0
13454,artfullyrestless.com,0
13455,wishupongifts.com,0
13456,estelasplantrental.com,0
13457,track.free-h.net,0
13458,wjheo.csb.app,0
13459,wintouch.ir,0
13460,filmsodm.com,0
13461,msystem-beograd.com,0
13462,sensusintgr.com,1
13463,chargeable-margins.000webhostapp.com,4
13464,tilsmiangotha.com,1
13465,facebook.com-check-2579600192.kranti-india.org,11
13466,facebook.com-check-9247671578.kranti-india.org,11
13467,yamong.net,0
13468,sanoltechnologies.com,4
13469,membership.c1ndmkuc2k8a7pscmoklbw.com,0
13470,blazesunglasses.com,0
13471,www.apple.lnc.eivrad.cn,0
13472,www.apple.ios.eivrad.cn,0
13473,nimje.com,0
13474,216.83.55.154,0
13475,apple.com.adnetu.cn,0
13476,cengelkoylife.com,5
13477,teamfantasy.fr,1
13478,fatturazione-staff-arb.info,0
13479,www.bp-atualiza-app.com,0
13480,mcsquareintl.com:32000,0
13481,167.114.86.46,0
13482,www.cipem.org.br,0
13483,you-need-waiting.blogspot.ru,0
13484,you-need-waiting.blogspot.ro,0
13485,www.sempre-presente.com,0
13486,waysilaols.blogspot.rs,0
13487,httpslink.com,0
13488,lti.eco.br,0
13489,account-self-check-nab.com,0
13490,anushreecreations.com,9
13491,drywall-pinturas.com.br,0
13492,acesapps.com,0
13493,nuevo-servicio-cliente-bankiabanco.blogspot.rs,0
13494,nuevo-servicio-cliente-bankiabanco.blogspot.ro,0
13495,nuevo-servicio-cliente-bankiabanco.blogspot.com,0
13496,missaopre2.sslblindado.com,0
13497,ge6lar.webwavecms.com,0
13498,jsignprint.com,0
13499,jhgirjklvglj.blogspot.ro,0
13500,cliente.smssapp.com,0
13501,wvvw.telecreditobcpn.com,0
13502,cpcalendars.scotiabank1003.info,0
13503,cpcontacts.scotiabank1003.info,0
13504,livereach53.com,0
13505,4ktvmagazineluiza.tftpd.net,1
13506,www.activesupporttesm.com,0
13507,eiepl.com,0
13508,rcb.reavisosms.me,0
13509,ww33.informeapp.me,1
13510,bbaapf.atualizar.me,1
13511,w1.aapfsms.com,0
13512,bb.agencia-digitalapp.com,0
13513,lbb.agencia-digitalapp.com,0
13514,superofertasluiza.com,0
13515,apple.com.eivrad.cn,0
13516,ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,4
13517,infopublishersassociation.com,0
13518,kranok.ua,0
13519,resgatemobilebb.com,0
13520,vrymst3rcardd.es,0
13521,wdestaques10.amelhordoano.com,0
13522,picpayexclusivo.com,0
13523,clientesbb24horas.joomla.com,0
13524,claroplus.com,0
13525,itaulimite.com,0
13526,www.hindva.com,0
13527,maymatons.cloudaccess.host,0
13528,rtefdafrweasd.epizy.com,7
13529,104.154.58.31,0
13530,www.powersoftmobility.com,0
13531,ptindia.org,10
13532,www.christinacreates.com,0
13533,www.liveinthemeantime.com,0
13534,cadastronb.com,0
13535,pnrm.jp,0
13536,saliha.imlkwt.com,1
13537,www.edileschiavinato.it,0
13538,raido-global.ru,10
13539,daniel.heilweil.com,13
13540,www.therapyharps.com,0
13541,mail.cardverifysystem.com,0
13542,www.cabling-resources.com,0
13543,sicooatualizar.com,0
13544,spardhacareers.com,0
13545,ec2-54-83-52-76.compute-1.amazonaws.com,0
13546,www.progettonaturaonlus.org,0
13547,www.kneuerllc.com,0
13548,acti2.godaddysites.com,0
13549,identifiez-vous-pour-continuezfr.yolasite.com,0
13550,vrpci.weblium.site,0
13551,aq9hj.weblium.site,0
13552,tuken-ape.firebaseapp.com,0
13553,hdvg9.weblium.site,0
13554,cun-maste.firebaseapp.com,0
13555,illen-mot.firebaseapp.com,0
13556,grupoavivillas.com,0
13557,sabaikakhabar.com,0
13558,update-my-3.com,0
13559,login.oregonstate.edu.organicnailschannel.com,9
13560,www.climafrio.com.ec,0
13561,loquebuscasnetwork.com,0
13562,bbddat.com,0
13563,www.union-hydra.fr,7
13564,norxis.com,0
13565,account-youtube-com-3qte7chs5tpqp8iudo6dda45d9.imgecache.com,0
13566,phantaweemall.com,5
13567,paypalaccountnotificationsystem.adkenmuhendislik.com,6
13568,967129555923361-dot-o0o-yg8-f3d.appspot.com,0
13569,www.luxuriousroyalty.com,0
13570,165497472447712-dot-o0o-yg8-f3d.appspot.com,0
13571,proteach-project.org,3
13572,b9d5duc.myraidbox.de,0
13573,vk-activation.ml,0
13574,fackyocf.beget.tech,4
13575,ssptennis.org,0
13576,gifosiep.beget.tech,4
13577,autovk9984.000webhostapp.com,4
13578,slivvolgograd.000webhostapp.com,4
13579,dynacosm53.com,0
13580,bethstorage.com,0
13581,spartanlandsurveying.com,7
13582,osaktoko.com,1
13583,bizbeyondbattle.com,0
13584,algarveweb.ru,0
13585,inv-auth-taylorville-snr.net,0
13586,based.dyndns.dk,20
13587,mail.visitnisfestivals.com,2
13588,m.facebook.com-check-2579600192.kranti-india.org,11
13589,m.facebook.com-check-9247671578.kranti-india.org,11
13590,www.diyar.uz,1
13591,magaluofeertas.com,0
13592,forgesmithvr.com,4
13593,www.mediterraneanlighthouses.org,6
13594,www.pattusaali.com,3
13595,mobile-personalite30hrs.com,0
13596,www.wheelerforpresident.com,0
13597,www.wayupfilmes.com,0
13598,8.81.199.35.bc.googleusercontent.com,0
13599,hgn2t.app.link,5
13600,69.167.151.209,0
13601,rtaylor.sa7o.com,0
13602,www.info-three.com,0
13603,asotinwaw.buzz,0
13604,bvcvcvvcvbxbvmsglobal.yolasite.com,0
13605,atttttttttttttttttttttttssssss.godaddysites.com,0
13606,ht371pd.dutchquilter.com,17
13607,precarnamda30.com,0
13608,acesso-personnalite30hrs.com,0
13609,smarturl.it,10
13610,bishopshanahanhospital.org.ng,0
13611,www.xecape.co.za,0
13612,www.reddysmarriagebureau.com,0
13613,yespiper.com,0
13614,epremiumpayments.com,0
13615,wwwoutlookaunawe1owa.blob.core.windows.net,0
13616,www.strangmanfamily.com,0
13617,strangmanfamily.com,0
13618,windsurfcapetown.com,0
13619,restrainomar.net,0
13620,peaksurvivor.com,0
13621,autocond.net,2
13622,jhgirjklvglj.blogspot.com,0
13623,jhgirjklvglj.blogspot.ru,0
13624,mercutous.cloudaccess.host,0
13625,162.222.215.210,0
13626,updateinvio.com,0
13627,33506802.weebly.com,0
13628,nios.neerajbooks.com,0
13629,theimpartialspectator.com,0
13630,www.design2-1.com,0
13631,karinacp.com,0
13632,paypal-signin.viewdns.net,5
13633,manuelamarodaluz.com,0
13634,youcanbuy.in,1
13635,mail.ptdupantex.com,0
13636,www.customer.paypal.restored.cemaco.vn,0
13637,enciokurier.com,0
13638,science-rpi-edu.000webhostapp.com,4
13639,zonaderegistrosenlineabnweb1.com,0
13640,www.rpmplus.com.ar,0
13641,www.hamouchan.org,0
13642,topekalodging.org,0
13643,locksmithrishon.com,0
13644,line.supportubr.online,0
13645,netflixbillingcycle.netflixnoname.com,0
13646,issudacote.fr,2
13647,4xcgb.csb.app,0
13648,quilt-emmental-c26mmr7y7p.glitch.me,12
13649,analoganalyzer.com,0
13650,homeownerknowhow.top,1
13651,jasminesellsindy.top,1
13652,corfuproperty.gr,0
13653,www.corfuproperty.gr,0
13654,catalog.precision.media,4
13655,www.jetonluoyuncak.com,0
13656,baboucar.com,0
13657,merletwd.cf,0
13658,valialasar.org,0
13659,191.232.211.252,0
13660,saluti24.ru,1
13661,stainlesssteelsuppliers.co.in,1
13662,cleaningsustainably.com,0
13663,palkivilki.ru,2
13664,nabib.ib.nab.com.au.login.account.australia.notify.aus.zcgre.com,1
13665,www.nabaud.com,0
13666,www.iascube.com,0
13667,paypnpay.com,0
13668,www.kamiokaorg.shaxiamultiple.top,1
13669,account-self-check-nabib.com,0
13670,trsresourcing-my.sharepoint.com,22
13671,supernovaindia.com,16
13672,ouraring-my.sharepoint.com,22
13673,compromat.group,0
13674,bravobeveiliging-my.sharepoint.com,0
13675,accounts-login-idm-telekomde.eu,0
13676,europe-agriculture-view-item.rf.gd,0
13677,fansub.chiseen.net,0
13678,heavylove.fr,1
13679,vos-comptes-en-ligne.fr,0
13680,giochicreatividalmondo.com,0
13681,atualizacaodigitalweb.com,0
13682,gbc.mk,0
13683,dils.gov.mk,0
13684,hintzbrook.buzz,0
13685,poumacaovcarovaveles.edu.mk,0
13686,r3fewdsarg3few.rf.gd,0
13687,chaneliom.ir,0
13688,travelessentialsltd.com,2
13689,c34.live,0
13690,luisrafaeldesign.com,1
13691,guiaboaformanews.com,0
13692,therussellshome.co.uk,1
